Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
10772,madonna,rescue me,1990,pop,talk talk believe power sing sing believe rescue little girl hurt inside come understand ferocious weak silly pretentious freak feel strange know exactly think pure understand reason prefer mystery cancel misery give person love rescue rescue hard believe give rescue rescue hard believe drown baby throw rope fascist play like need dominate little hungry life understand forgive angry little heart demand bring knees scratch eye world want conquer deliver despise right kneel suddenly begin care understand person love rescue rescue hard believe give rescue rescue hard believe drown baby throw rope understand hard believe life demand send stop drown baby rest rescue give give rescue drown baby throw rope baby throw rope rescue give give rescue drown baby throw rope baby throw rope understand understand understand hard believe life demand send rescue rescue business decide good valuable world understand courage believe believe power believe rescue believe power believe rescue believe believe power believe rescue believe power believe rescue sing believe believe rescue sing sing sing believe rescue talk talk believe power sing sing believe believe rescue rescue rescue believe rescue believe power believe rescue,184,0.0722362217527965,0.0004111842386209,0.3697055038017572,0.0004111842227349,0.0004111842213464,0.0522215346010064,0.0201142228614316,0.1307663228221807,0.0004111842300437,0.0768507696025167,0.0004111842224771,0.0004111842166591,0.0525620011891534,0.0093083625174361,0.1506502944599166,0.0110208381988958,0.7184013863316365,0.6573853293336409,0.0201797391362842,6.842105263157893e-05,0.3415086562242374,0.6526418042285204,world/life,0.4285714285714285
10773,inxs,bitter tears,1990,pop,mist endless search best life clear rest begin fade trick learn take long bitter tear taste sweet see time years begin suffer push away bitter tear bitter tear think wrong think wrong hour need lips tremble cause gonna free realize time right kill fear bitter tear taste sweet see time years begin suffer push away bitter tear bitter tear think wrong push away bitter tear wrong wrong push away bitter tear push away bitter tear push away bitter tear wrong wrong push away bitter tear push away bitter tear uhhuh uhhuh uhhuh uhhuh push away push away bitter tear,99,0.0006835270009082,0.0341560526978761,0.1044443226557939,0.110179282435446,0.0006835270333688,0.0006835270056916,0.064670386889897,0.0949433626423343,0.0006835270135619,0.0006835270132105,0.0006835270196233,0.0006835270236644,0.014788658310095,0.0006835270139902,0.4499164175499374,0.0006835270103027,0.5602729340409401,0.8573699459015972,0.1556216421904038,8.95748987854251e-06,0.8155399835119538,0.9259236124291368,sadness,0.4285714285714285
10785,pixies,allison,1990,pop,distant hooray blue keep smile take fright jettison tonight hear tell planet face,13,0.0058479533061422,0.0058479534785434,0.0058479533829614,0.1344174311846106,0.0058479532199563,0.0058479533000689,0.0058479533799141,0.1245026118624393,0.0058479533334146,0.2597953453511388,0.0058479534268251,0.005847953415206,0.005847953239096,0.0058479536744298,0.3935653113850785,0.0058479532163745,0.3425755442434745,0.6089275183960208,0.0004036148630671,1.417004048582996e-05,0.5929513602638087,0.648637675170636,sadness,0.4285714285714285
10790,a tribe called quest,go ahead in the rain,1990,pop,rain rain worry wanna ball freak freak lifeless venture yeah gotta grip like culture swoop swoop like vulture rhythms lurk people funk create equal lookin beat rupture like rapture gotta capture life scare funky prepare days grimness oppression aiyo lesson rain start pourin start reachin start soarin stop stallin rhythm savior hear callin instrumental freaky ahead rain mean fact mean devote arts movin butt think mean culture laws mean label sucka dumber stay dumber stay line groovin movin soothin little thing like rain thunder look wonder stomp soul lift rhythm inside groove nasty funky nasty crazy classy money list good time good cheer ride ride hide provide drop drop drop pant shake handy roll hair lowdown rhythm showdown simple explanation hotter thank wanna hear sayin clean ears come groove,129,0.0007739938468707,0.0007739938724484,0.0860561949904918,0.0007739938797935,0.0159412188023838,0.0273573325885334,0.0007739938134804,0.1125380153702637,0.3607380565473395,0.0007739938703029,0.0007739938606593,0.0007739938756697,0.0007739939253893,0.0484107664714916,0.0007739938773753,0.023536150151834,0.8646160511209792,0.7693767146116964,0.0012841378354797,0.0455465587044534,0.8897361912613355,0.6706603849890006,obscene,0.4285714285714285
10794,oingo boingo,flesh 'n blood,1990,pop,time come feel come apart little child power beggar dream thinnest thread sew finest string dangle time highest wire walk balance falter step unaligned yeah strong wind blow loud voice call cross line gonna ghost gonna ghost gonna ghost gonna cause strength hold long hold strong flesh blood flesh blood flesh blood flesh flesh blood flesh blood flesh blood flesh drop mask away house forget income underneath hell know like share sin know like fight ashamed time dream nightmares come look hear feel thirst catcher come soul gonna fight cause gonna ghost gonna ghost gonna ghost gonna cause strength hold long hold strong flesh blood flesh blood flesh blood flesh flesh blood flesh blood flesh blood flesh cloud silver line soul tender touch stone steel return dust hear yeah feel thirst catcher come soul gonna fight cause gonna ghost gonna ghost gonna ghost gonna cause strength hold long hold strong gonna ghost gonna gonna ghost gonna gonna ghost gonna gonna ghost gonna,162,0.0004314064200599,0.4744936020895251,0.0004314064098959,0.0597914891097142,0.0185131786895166,0.0114184566792773,0.0705631899908224,0.0004314064137296,0.0004314064025291,0.0004314064119419,0.000431406402334,0.0590972597124415,0.0004314064848355,0.0004314064173598,0.0400792678177464,0.0351025609629765,0.7313982454240225,0.5736738199625668,0.2750996737948532,0.0002125506072874,0.7176422093981862,0.6045922555339065,violence,0.4285714285714285
10796,dusty springfield,in private,1990,pop,time tell realise time stay plan mean difference gonna private want gonna public remember discreet try meet friends interfere take seat gonna private want gonna public remember gonna wife guess story life gonna time tell learn publicise difference gonna private want gonna public remember tell gonna private want gonna gonna gonna public remember,53,0.0013157894803108,0.0013157894858218,0.3176666686492561,0.0013157896107136,0.0013157894739903,0.0013157894886031,0.0013157894933106,0.1841711456024776,0.0013157895091917,0.0013157894865549,0.0572517345564027,0.0013157894887773,0.0013157894836836,0.0013157894819296,0.0013157895173545,0.0013157894738714,0.7628073215639554,0.6600517908878804,0.0427701232631759,0.0001862348178137,0.7825638911788952,0.697688256129721,world/life,0.4285714285714285
10799,wilson phillips,a reason to believe,1990,pop,listen long believe true know lie straightfaced cry look reason believe like make hard live somebody like make easy think give time change mind leave past know lie straightfaced cry look reason believe like make hard live somebody like make easy think like make hard think somebody listen long believe true reason reason believe want need like like reason believe reason believe,62,0.0008628127747054,0.0008628127938984,0.3498401118031012,0.0008628128592635,0.0008628127978195,0.0008628128151696,0.0008628127847016,0.4068934299956986,0.0008628127865933,0.0008628127979304,0.0008628127798581,0.0008628127744656,0.0008628127822978,0.1770054483331502,0.0008628128618941,0.0533188178041184,0.5548575760857792,0.6388995718278081,0.1064248056473952,1.4473684210526322e-05,0.3683017312448475,0.5215065775828034,world/life,0.4285714285714285
10804,the breeders,glorious,1990,pop,dadadadadadada ahhh hold breath year yeah years saturdays glorious glorious tire scrabble sleep window come rain glorious glorious glorious glorious glorious glorious tire hold breath year yeah years saturdays glorious glorious glorious glorious,33,0.0030959754616817,0.3361853843634998,0.0030959756252918,0.0030959754193942,0.1207430340571417,0.0030959753501523,0.1153235819426869,0.0030959752667372,0.0030959752753531,0.3290587184409442,0.0030959754272662,0.0030959753246819,0.0030959752535144,0.0030959752510615,0.0030959753767793,0.0030959752321984,0.6295895158669989,0.3816373099505166,0.0022078335420015,0.361336032388664,0.3559356966199505,0.1391122525548345,violence,0.4285714285714285
10807,the waterboys,how long will i love you,1990,pop,long long star longer long need long season need follow plan lyric commercial,13,0.0040485830060221,0.0040485832761592,0.21194211518098,0.3220629027075488,0.1461561756854671,0.0040485837872892,0.0040485830233846,0.0040485830922667,0.0040485830610294,0.0040485830691054,0.004048583044417,0.1052594290716603,0.004048582995952,0.0040485830109681,0.0040485832454019,0.0040485829981168,0.5960142965450017,0.7193805604697074,0.1736939494919172,0.0002914979757085,0.440436933223413,0.7036944497165476,night/time,0.4285714285714285
10809,pet shop boys,so hard,1990,pop,doublecross mysterious mail try hard shock hard things tell break hearts hard break hearts hard lock letter hide better indebted contact magazine tell break hearts hard break hearts hard everybody live little peace mind affairs forever hard hard hop faithful suppose give smoke cause fatal match tell break hearts hard hard hard tell break hearts hard tell break hearts hard break hearts hard hard hard hard hard,67,0.0009233610410595,0.0009233610553506,0.0876745279055981,0.0009233610558968,0.0141453664854287,0.2650109858151186,0.0009233610416142,0.1645607434893611,0.0421229189414782,0.0009233611178605,0.0009233610594821,0.0009233610463547,0.0009233612328736,0.0009233610389465,0.4144817633899006,0.0009233610346722,0.5407776454023612,0.7177396610517139,0.0012339369818644,0.4129554655870445,0.6702390766694146,0.8938905799660609,sadness,0.4285714285714285
10814,jimmie rodgers,secretly,1990,pop,meet secret rendevous steal away steal kiss things want wish meet secretly wish kiss secretly wish afraid world till right meet openly till right kiss openly content secretly wish meet secretly wish kiss secretly wish afraid world till right meet openly till right kiss openly content secretly,47,0.0015037594083042,0.0015037594262265,0.1152591869023715,0.1381020256093377,0.0015037594139518,0.0015037593998827,0.3774919743195641,0.0015037594965647,0.001503759417657,0.0015037594138409,0.0015037594583313,0.0015037594660628,0.0015037594333775,0.0015037594577958,0.3160296649782736,0.0015037593990436,0.6956568829199612,0.647027151757557,0.8554215415878932,1.6295546558704451e-06,0.3301731244847485,0.4674508353013627,romantic,0.4285714285714285
10815,ice cube,rollin' wit the lench mob,1990,pop,tbone motherfuckers step talk lench physa motherfuckers tyrna everybody panic word mother matter fact couple like brand pair levine like bring motherfuckers like joint word mother fuck criminal rap gangsta shit load clip know fade lench niggas craziest boys assout sevendeuce glass house menace motherfucking play beat pour beer homies ready peel believe face death positive fuck shit cause gots live live fuck punk buck rappers heavensent selfdestruction fuck rent sell dope roll lench lench lench lench lynch sucker lench take mind motherfucking time yeah motherfucker simple mind want spot badder strong right thing wrong thing cause fake scene bacon bring stuff see cause testify live blind cause city live roll fool time beat knees street interlock hand feet say know say cube song like soak like bounty week county piece cake like party cause county know everybody kill steal lock cause lench know female lench watch step cause keep purse like homegirl yoyo gotta cause bust crew rush picture bitch eightysix wanna business pleasure mind gotta time sleep cause solo creep deep play like nitwit think crew noose ready lynch bench nowadays guarantee stop rush step watch roll motherfucking lench fuck go jail fuck cube lench,197,0.0004244482217853,0.0512969315517536,0.0595804782543404,0.0475914422376912,0.0127639185073275,0.0004244482274764,0.0004244482239412,0.0883823976511715,0.5561183922215667,0.0129480555904199,0.0980250397467169,0.0004244482276571,0.019191473414428,0.0004244482400811,0.00042444823988,0.0004244482478002,0.9079389147622658,0.5246519498500115,0.050601456427165,0.0,0.7650453421269579,0.526511738905159,obscene,0.4285714285714285
10828,mazzy star,free,1990,pop,fell asleep silence street fight free world give sound water call call afraid dark surround hide dirt grind free wind surround afraid sleep night afraid sleep night free like holders hold know road send know lead home real like bone body real like flesh cover grave real like flesh cover grave gaurds send come maybe change mind plea forgiveness afraid wrong wrong maybe long long,65,0.0009233610664924,0.4201582932027208,0.000923361139787,0.1269561231273289,0.0009233610380831,0.0009233610428276,0.0009233612057347,0.1252044727464175,0.0009233610733927,0.0456472483861839,0.0459692359967078,0.0009233610948533,0.1050617000077217,0.0685390096478064,0.0009233610888414,0.0523069449573967,0.5375284306292646,0.5570340743019767,0.9407629927339286,0.1609311740890688,0.2662819455894476,0.2722495437294938,violence,0.4285714285714285
10834,bad religion,god song,1990,pop,feet ancient time tread america pasture green anthropocentric wane thoughts beliefs unseen think lay vie trade life bless soul tell think cleanse mind sepsis autonomy escape scrutiny regale depravity religion synthetic frippery unnecessary expand global culture efficiency fear impasse build future near austere,43,0.0029239766219431,0.3570136968222187,0.3391541880232723,0.0029239769412923,0.0029239766086307,0.0029239766489586,0.0029239767113306,0.1811479421058924,0.0029239766900383,0.0029239766456293,0.0029239768018136,0.07882452255718,0.0029239769082282,0.0029239766291524,0.0029239767046766,0.0029239766139745,0.3750676919744395,0.8088352178037586,0.0014347403963256,0.0,0.5290601813685079,0.9849845160329332,violence,0.4285714285714285
10837,ice cube,what they hittin' foe?,1990,pop,fuck crap game niggas think soft cause game hang bang dope cut stand stage grab nut come get circle hit sevens turn break niggas purple look little dumb nigga scream choke deucedeuce floor wanna fade turnin pocket skinny yeah shake boom like fool loud joint forget point slide money go cause hit deucefive hit fourtrey wanna leave come stay nigga fever work poppa need brandnew shoe sweatshirt fool fuck win gots cause homies start look break motherfuckers best crook feel like baller buck fool circle get smaller wanna scheme punk niggas like tripleteam pick money start walk cause start talk lose wanna like sucker motherfuckers,105,0.000773993862109,0.0007739938728109,0.0007739938338853,0.0007739938216254,0.0227556756317983,0.0201342561032096,0.0007739938212224,0.0007739938535734,0.6537570629980196,0.0007739938364155,0.0007739938747192,0.000773993853234,0.0007739938505913,0.0007739938738504,0.2177334763237835,0.000773993949587,0.8332069749810462,0.5781606543086428,0.0334327644907274,0.0,0.701154163231657,0.640629417054867,obscene,0.4285714285714285
10839,ice cube,who's the mack?,1990,pop,motherfuckers different straight gangsta straight gangsta straight gangsta straight gangsta brother think bitch good roll fuckedup lean look like sink leopard interior nigga think girl inferior tongue dumb bitch spring sell butt money know play runaway look suck come short money kick like hunk night nigga trunk wanna leave start talk fast wanna sell get bitch like fool wanna pump story cash start macking macking suck quick luck dollar quarter sorry get play like sucka motherfucka story get better wear dirty pant funkyass sweater claim want get beat money street look ways cause daze crack nigga club ask know game watch unfold pin earlobe talk shit crack smile tell wild girl like feel good know drama sound real good start drag hopefully start tag pussy brag leave baby wanna feel like grab hand leave cause nigga rover know game end macking game everybody play long believe say consider delay gonna play come save drama mama cube know right come rhyme cause kick facts unlike iceberg claimin pimp go straight nidoublega time fool shit like real smooth thank cube give facts straight gangsta straight gangsta straight gangsta straight gangsta straight gangsta straight gangsta straight gangsta,194,0.0149799738993561,0.0003813882804801,0.0003813882869184,0.010849789809556,0.0003813882593564,0.0106868025349443,0.0003813882611137,0.1229222813707458,0.6132598980711886,0.0119788442830115,0.0784669206628316,0.0003813882642314,0.0003813882583582,0.0549327116145564,0.0003813882702923,0.0424285164675571,0.8472869056644646,0.5540343050534573,0.0655613108045289,0.0,0.792868920032976,0.5124972872025633,obscene,0.4285714285714285
10842,the connells,stone cold yesterday,1990,pop,want word bout average tell things guess know dancer learn shimmy adrift world come view standby average show things guess know slow burner world steady wasn early afternoon wouldn feel inhibit gotta want thay stone cold yesterday change change wonder manbr stone cold yesterday change change wonder wouldn feel inhibit gotta want stone cold yesterday change change wonder manbr stone cold yesterday change change wonder walk breathe try change wonder stone cold yesterday change change wonder,76,0.0008354219161054,0.1062157124749215,0.3829401214023026,0.0008354218953827,0.0008354218901084,0.0008354218973888,0.0008354218997583,0.2882833014794084,0.0008354219290308,0.0008354219149313,0.0008354219217077,0.0008354219071075,0.0008354218916608,0.0008354218983461,0.0008354219284869,0.0442987704445638,0.3079172533304452,0.7004845781093761,0.0002289158924858,0.5172064777327935,0.6702390766694146,0.8358307086267358,world/life,0.4285714285714285
10843,the sundays,a certain someone,1990,pop,live life read star world free wouldn share live life say live life stake claim clothe change say world free wouldn share twist half live life build home flower bottle cologne yeah world free wouldn share certain show twist half careful live block flats lift lift twist half swim round look believe figure figure live house cold room,58,0.0009930487260643,0.1209330852195504,0.4226682809926723,0.0009930486604766,0.0201144707273918,0.0009930486737958,0.0009930486748354,0.000993048717097,0.0009930487174738,0.0009930487017431,0.3146028430271499,0.000993048774486,0.0871253452429479,0.0009930486911134,0.0009930486728098,0.0009930486596514,0.6859092386006715,0.678486270286901,0.3072282201086547,0.0430161943319838,0.9134377576257212,0.6316201266746269,world/life,0.4285714285714285
10858,mazzy star,taste of blood,1990,pop,taste blood lips wine silent minute little look taste taste fear seemingly convince smile taste blood lips wine time wait maybe take away demise demise slippin maybe easy know,29,0.0021929824653964,0.1704587713950258,0.0021929825511113,0.1346179612129892,0.0021929824583405,0.0452367800295598,0.3500979606362224,0.1961982535382645,0.0021929824890449,0.0021929824662989,0.0021929826277591,0.0021929825077302,0.0021929824605686,0.0021929827383262,0.0748814999795207,0.0021929824574286,0.4216397703888228,0.5321898315514191,0.0396576703390264,0.0564777327935222,0.2219703215169002,0.4444270932185268,romantic,0.4285714285714285
10874,bad religion,walk away,1990,pop,shut peel sunday gloves stain clean count pass today years toil stand walk away fantastic panic show eye shrug ask say young heed listen come time walk away walk away parade determine shall dissuade sure time burn bridge leave pass shiver cold sure think try tell weather tomorrow say gonna surely walk away walk away parade determine shall dissuade sweet time burn bridge leave walk away parade determine shall dissuade,70,0.0010121457932593,0.0010121458599062,0.130391902412481,0.0010121458488983,0.0010121457527506,0.0010121457609607,0.0217420545750671,0.1008134043683637,0.0010121457882087,0.0010121458091989,0.2432113873844166,0.0582303203084494,0.094116753488257,0.001012145758421,0.3195998683502468,0.0010121457567018,0.2613451749160619,0.819270312540061,0.0002670685412334,0.0,0.9392003297609234,0.9669659352724528,sadness,0.4285714285714285
10884,they might be giants,particle man,1990,pop,particle particle things particle like important particle speck underwater water instead know particle triangle triangle triangle hat particle fight triangle win triangle universe universe size entire universe usually kind smaller universe watch minute hand millennium hand hand meet land powerful universe person person head fry live life garbage person depress mess feel totally worthless come person degrade person triangle triangle triangle hat person fight triangle win triangle,67,0.0023923446880267,0.4640116837531892,0.1877662659379157,0.0023923448418125,0.0023923445104333,0.0023923445095841,0.0023923447011898,0.0023923447807279,0.0023923446567755,0.0023923445257277,0.0023923446478074,0.0023923446528356,0.0561174488275582,0.2562194313475375,0.0023923445624059,0.0023923449120402,0.7064875988302828,0.7058944183780734,0.2419671104087454,1.2348178137651822e-06,0.9422918384171476,0.6456345783772226,violence,0.4285714285714285
10888,the righteous brothers,(you're my) soul and inspiration,1990,pop,girl walk away girl live baby soul heart inspiration soul heart inspiration baby good go walk know leave baby soul heart inspiration soul heart inspiration baby good good baby tell reason laugh cry live die baby beg baby kill swear girl soul heart inspiration soul heart inspiration baby good good,50,0.2227853662609874,0.0453013341563318,0.0673035182399661,0.0011961722519213,0.0011961722528152,0.001196172258493,0.0011961722676199,0.0011961723196722,0.0011961722654552,0.0011961722578322,0.0011961722709772,0.00119617225685,0.0011961722669545,0.0717916745355339,0.3530240861182522,0.139721089913369,0.112964366944655,0.6053124118657538,0.7349394929111376,1.0526315789473683e-06,0.2611294311624072,0.4334157383093445,sadness,0.4285714285714285
10889,mariah carey,i don't wanna cry,1990,pop,silence say emptiness inside baby look million promise change right stay bring pain wanna wanna world give heart soul give heart soul let cause baby wanna wanna apart bridge distance keep hang pretend know difference deny go moment break know swear forever hurt stay wanna wanna world give heart soul give heart soul let cause baby wanna wanna magic go memory go wrong makebelieving makebelieving cause wanna wanna world give heart soul give heart soul say give heart soul give heart soul let cause baby wanna wanna wanna,88,0.0674338039588277,0.0006341154315811,0.1933511051844826,0.0006341154650643,0.0006341154201286,0.0006341154165348,0.0006341154220207,0.0785155426328048,0.0006341154277826,0.0006341154253132,0.000634115439753,0.0006341154494966,0.000634115414874,0.0006341154300413,0.3423607560731602,0.020216976904763,0.6274233726849344,0.594082506473861,0.1977903592272683,9.119433198380566e-05,0.2600989282769992,0.5044890290867943,sadness,0.4285714285714285
10891,mariah carey,someday,1990,pop,blind know closer dream believe grass greener tell need know soon discover satisfy someday someday give away wish someday go cause baby keep score change mind soon come cry know believe pretend hard predict end know soon discover need spite someday someday give away wish someday go cause baby keep score someday someday give away wish someday go cause baby keep score conceive come time cold lonely baby believe replace time need think bout come hold think need anymore someday someday someday give away wish someday someday someday go cause baby keep score someday someday give away wish someday go cause baby keep score someday someday someday someday give away wish someday go cause baby keep score,117,0.1186411761392663,0.0005012531442553,0.1064133355856634,0.0005012531702162,0.0005012531908662,0.174550851236601,0.0005012531556775,0.1789364514796226,0.0005012531528153,0.0005012531638277,0.0131726603903109,0.0005012531741756,0.0005012531335568,0.0005012531383187,0.3635646092441619,0.0387058780778709,0.67507852269035,0.6915109094172243,0.206826512878025,2.257085020242915e-06,0.9412613355317396,0.8198141923951979,sadness,0.4285714285714285
